trade_date,quote_time,quote_minute,symbol,symbol_name,contract_code,contract_name,position,expiry_date,days_to_expiry,futures_price,index_price,premium_points,premium_rate,annualized_rate,volume,open_interest,index_change,index_change_pct,source_futures,source_index,data_quality,quality_reason,freshness_seconds,is_continuous,is_main
2026-05-28,2026-05-28 10:46:41,2026-05-28 10:46,IM,中证1000,IM2606,中证1000指数期货2606,当月,2026-06-19,22,8424.6,8508.3114,-83.7114,-0.9839,16.4856,77175,192587,-38.2028,-0.447,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:46:41,2026-05-28 10:46,IM,中证1000,IM2607,中证1000指数期货2607,下月,2026-07-17,50,8345.6,8508.3114,-162.7114,-1.9124,14.2326,3123,11945,-38.2028,-0.447,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:46:41,2026-05-28 10:46,IM,中证1000,IM2609,中证1000指数期货2609,下季月,2026-09-18,113,8187.4,8508.3114,-320.9114,-3.7717,12.6606,21983,130159,-38.2028,-0.447,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:46:41,2026-05-28 10:46,IM,中证1000,IM2612,中证1000指数期货2612,隔季月,2026-12-18,204,7979.4,8508.3114,-528.9114,-6.2164,11.8597,7977,59339,-38.2028,-0.447,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:47:56,2026-05-28 10:47,IF,沪深300,IF2606,沪深300指数期货2606,当月,2026-06-19,22,4814.4,4861.9963,-47.5963,-0.9789,16.4022,33722,121622,-46.1751,-0.9408,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:47:56,2026-05-28 10:47,IF,沪深300,IF2607,沪深300指数期货2607,下月,2026-07-17,50,4775.0,4861.9963,-86.9963,-1.7893,13.3,1665,5577,-46.1751,-0.9408,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:47:56,2026-05-28 10:47,IF,沪深300,IF2609,沪深300指数期货2609,下季月,2026-09-18,113,4720.0,4861.9963,-141.9963,-2.9205,9.7174,11125,85060,-46.1751,-0.9408,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:47:56,2026-05-28 10:47,IF,沪深300,IF2612,沪深300指数期货2612,隔季月,2026-12-18,204,4663.0,4861.9963,-198.9963,-4.0929,7.6356,3672,25890,-46.1751,-0.9408,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:47:56,2026-05-28 10:47,IC,中证500,IC2606,中证500指数期货2606,当月,2026-06-19,22,8385.6,8474.1476,-88.5476,-1.0449,17.5191,47254,141854,-56.8326,-0.6662,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:47:56,2026-05-28 10:47,IC,中证500,IC2607,中证500指数期货2607,下月,2026-07-17,50,8322.0,8474.1476,-152.1476,-1.7954,13.3463,2754,8838,-56.8326,-0.6662,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:47:56,2026-05-28 10:47,IC,中证500,IC2609,中证500指数期货2609,下季月,2026-09-18,113,8198.2,8474.1476,-275.9476,-3.2563,10.8723,19734,97667,-56.8326,-0.6662,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:47:56,2026-05-28 10:47,IC,中证500,IC2612,中证500指数期货2612,隔季月,2026-12-18,204,8035.8,8474.1476,-438.3476,-5.1728,9.7601,6166,32493,-56.8326,-0.6662,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:47:56,2026-05-28 10:47,IH,上证50,IH2606,上证50指数期货2606,当月,2026-06-19,22,2894.4,2915.1088,-20.7088,-0.7104,11.8704,14846,55509,-19.6034,-0.668,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:47:56,2026-05-28 10:47,IH,上证50,IH2607,上证50指数期货2607,下月,2026-07-17,50,2864.0,2915.1088,-51.1088,-1.7532,13.027,1000,4059,-19.6034,-0.668,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:47:56,2026-05-28 10:47,IH,上证50,IH2609,上证50指数期货2609,下季月,2026-09-18,113,2849.2,2915.1088,-65.9088,-2.2609,7.472,5246,38932,-19.6034,-0.668,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:47:56,2026-05-28 10:47,IH,上证50,IH2612,上证50指数期货2612,隔季月,2026-12-18,204,2831.6,2915.1088,-83.5088,-2.8647,5.2767,1314,10259,-19.6034,-0.668,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:47:56,2026-05-28 10:47,IM,中证1000,IM2606,中证1000指数期货2606,当月,2026-06-19,22,8422.0,8510.7833,-88.7833,-1.0432,17.4899,77801,192554,-35.7309,-0.4181,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:47:56,2026-05-28 10:47,IM,中证1000,IM2607,中证1000指数期货2607,下月,2026-07-17,50,8346.6,8510.7833,-164.1833,-1.9291,14.3596,3167,11947,-35.7309,-0.4181,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:47:56,2026-05-28 10:47,IM,中证1000,IM2609,中证1000指数期货2609,下季月,2026-09-18,113,8184.8,8510.7833,-325.9833,-3.8302,12.8648,22135,130140,-35.7309,-0.4181,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:47:56,2026-05-28 10:47,IM,中证1000,IM2612,中证1000指数期货2612,隔季月,2026-12-18,204,7972.2,8510.7833,-538.5833,-6.3282,12.0875,8100,59312,-35.7309,-0.4181,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:49:11,2026-05-28 10:49,IF,沪深300,IF2606,沪深300指数期货2606,当月,2026-06-19,22,4816.0,4864.8396,-48.8396,-1.0039,16.825,33914,121597,-43.3318,-0.8829,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:49:11,2026-05-28 10:49,IF,沪深300,IF2607,沪深300指数期货2607,下月,2026-07-17,50,4777.6,4864.8396,-87.2396,-1.7933,13.3299,1672,5573,-43.3318,-0.8829,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:49:11,2026-05-28 10:49,IF,沪深300,IF2609,沪深300指数期货2609,下季月,2026-09-18,113,4721.6,4864.8396,-143.2396,-2.9444,9.7991,11181,85062,-43.3318,-0.8829,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:49:11,2026-05-28 10:49,IF,沪深300,IF2612,沪深300指数期货2612,隔季月,2026-12-18,204,4665.2,4864.8396,-199.6396,-4.1037,7.6567,3691,25882,-43.3318,-0.8829,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:49:11,2026-05-28 10:49,IC,中证500,IC2606,中证500指数期货2606,当月,2026-06-19,22,8389.2,8483.0859,-93.8859,-1.1067,18.5674,47588,141818,-47.8943,-0.5614,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:49:11,2026-05-28 10:49,IC,中证500,IC2607,中证500指数期货2607,下月,2026-07-17,50,8330.2,8483.0859,-152.8859,-1.8022,13.3978,2769,8833,-47.8943,-0.5614,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:49:11,2026-05-28 10:49,IC,中证500,IC2609,中证500指数期货2609,下季月,2026-09-18,113,8200.4,8483.0859,-282.6859,-3.3323,11.1348,19863,97663,-47.8943,-0.5614,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:49:11,2026-05-28 10:49,IC,中证500,IC2612,中证500指数期货2612,隔季月,2026-12-18,204,8033.8,8483.0859,-449.2859,-5.2963,10.0061,6203,32496,-47.8943,-0.5614,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:49:11,2026-05-28 10:49,IH,上证50,IH2606,上证50指数期货2606,当月,2026-06-19,22,2895.4,2916.8348,-21.4348,-0.7349,12.2823,14953,55496,-17.8774,-0.6092,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:49:11,2026-05-28 10:49,IH,上证50,IH2607,上证50指数期货2607,下月,2026-07-17,50,2865.0,2916.8348,-51.8348,-1.7771,13.2075,1011,4051,-17.8774,-0.6092,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:49:11,2026-05-28 10:49,IH,上证50,IH2609,上证50指数期货2609,下季月,2026-09-18,113,2850.0,2916.8348,-66.8348,-2.2913,7.5748,5274,38921,-17.8774,-0.6092,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:49:11,2026-05-28 10:49,IH,上证50,IH2612,上证50指数期货2612,隔季月,2026-12-18,204,2831.2,2916.8348,-85.6348,-2.9359,5.4118,1325,10253,-17.8774,-0.6092,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:49:11,2026-05-28 10:49,IM,中证1000,IM2606,中证1000指数期货2606,当月,2026-06-19,22,8428.0,8520.7057,-92.7057,-1.088,18.2495,78334,192496,-25.8085,-0.302,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:49:11,2026-05-28 10:49,IM,中证1000,IM2607,中证1000指数期货2607,下月,2026-07-17,50,8358.2,8520.7057,-162.5057,-1.9072,14.1931,3180,11944,-25.8085,-0.302,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:49:11,2026-05-28 10:49,IM,中证1000,IM2609,中证1000指数期货2609,下季月,2026-09-18,113,8187.4,8520.7057,-333.3057,-3.9117,13.1496,22254,130114,-25.8085,-0.302,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:49:11,2026-05-28 10:49,IM,中证1000,IM2612,中证1000指数期货2612,隔季月,2026-12-18,204,7979.2,8520.7057,-541.5057,-6.3552,12.1425,8174,59324,-25.8085,-0.302,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:50:26,2026-05-28 10:50,IF,沪深300,IF2606,沪深300指数期货2606,当月,2026-06-19,22,4813.8,4860.9619,-47.1619,-0.9702,16.2545,34004,121572,-47.2095,-0.9619,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:50:26,2026-05-28 10:50,IF,沪深300,IF2607,沪深300指数期货2607,下月,2026-07-17,50,4776.8,4860.9619,-84.1619,-1.7314,12.8618,1673,5572,-47.2095,-0.9619,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:50:26,2026-05-28 10:50,IF,沪深300,IF2609,沪深300指数期货2609,下季月,2026-09-18,113,4720.0,4860.9619,-140.9619,-2.8999,9.6466,11216,85058,-47.2095,-0.9619,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:50:26,2026-05-28 10:50,IF,沪深300,IF2612,沪深300指数期货2612,隔季月,2026-12-18,204,4662.0,4860.9619,-198.9619,-4.0931,7.6359,3704,25875,-47.2095,-0.9619,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:50:26,2026-05-28 10:50,IC,中证500,IC2606,中证500指数期货2606,当月,2026-06-19,22,8386.0,8474.0621,-88.0621,-1.0392,17.4223,47861,141787,-56.9181,-0.6672,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:50:26,2026-05-28 10:50,IC,中证500,IC2607,中证500指数期货2607,下月,2026-07-17,50,8324.8,8474.0621,-149.2621,-1.7614,13.0888,2778,8829,-56.9181,-0.6672,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:50:26,2026-05-28 10:50,IC,中证500,IC2609,中证500指数期货2609,下季月,2026-09-18,113,8196.8,8474.0621,-277.2621,-3.2719,10.926,19929,97653,-56.9181,-0.6672,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:50:26,2026-05-28 10:50,IC,中证500,IC2612,中证500指数期货2612,隔季月,2026-12-18,204,8030.2,8474.0621,-443.8621,-5.2379,9.8897,6214,32501,-56.9181,-0.6672,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:50:26,2026-05-28 10:50,IH,上证50,IH2606,上证50指数期货2606,当月,2026-06-19,22,2894.4,2914.7209,-20.3209,-0.6972,11.6481,15010,55490,-19.9913,-0.6812,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:50:26,2026-05-28 10:50,IH,上证50,IH2607,上证50指数期货2607,下月,2026-07-17,50,2863.8,2914.7209,-50.9209,-1.747,12.98,1017,4051,-19.9913,-0.6812,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:50:26,2026-05-28 10:50,IH,上证50,IH2609,上证50指数期货2609,下季月,2026-09-18,113,2848.6,2914.7209,-66.1209,-2.2685,7.4976,5295,38909,-19.9913,-0.6812,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:50:26,2026-05-28 10:50,IH,上证50,IH2612,上证50指数期货2612,隔季月,2026-12-18,204,2830.0,2914.7209,-84.7209,-2.9067,5.3563,1329,10249,-19.9913,-0.6812,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:50:26,2026-05-28 10:50,IM,中证1000,IM2606,中证1000指数期货2606,当月,2026-06-19,22,8425.6,8512.7837,-87.1837,-1.0242,17.1674,78587,192473,-33.7305,-0.3947,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:50:26,2026-05-28 10:50,IM,中证1000,IM2607,中证1000指数期货2607,下月,2026-07-17,50,8347.2,8512.7837,-165.5837,-1.9451,14.481,3200,11948,-33.7305,-0.3947,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:50:26,2026-05-28 10:50,IM,中证1000,IM2609,中证1000指数期货2609,下季月,2026-09-18,113,8186.6,8512.7837,-326.1837,-3.8317,12.8698,22347,130090,-33.7305,-0.3947,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:50:26,2026-05-28 10:50,IM,中证1000,IM2612,中证1000指数期货2612,隔季月,2026-12-18,204,7976.2,8512.7837,-536.5837,-6.3033,12.0366,8216,59348,-33.7305,-0.3947,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:51:41,2026-05-28 10:51,IF,沪深300,IF2606,沪深300指数期货2606,当月,2026-06-19,22,4810.0,4856.8072,-46.8072,-0.9637,16.145,34235,121554,-51.3642,-1.0465,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:51:41,2026-05-28 10:51,IF,沪深300,IF2607,沪深300指数期货2607,下月,2026-07-17,50,4771.8,4856.8072,-85.0072,-1.7503,13.0046,1679,5576,-51.3642,-1.0465,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:51:41,2026-05-28 10:51,IF,沪深300,IF2609,沪深300指数期货2609,下季月,2026-09-18,113,4715.8,4856.8072,-141.0072,-2.9033,9.6583,11306,85056,-51.3642,-1.0465,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:51:41,2026-05-28 10:51,IF,沪深300,IF2612,沪深300指数期货2612,隔季月,2026-12-18,204,4658.2,4856.8072,-198.6072,-4.0893,7.6285,3720,25871,-51.3642,-1.0465,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:51:41,2026-05-28 10:51,IC,中证500,IC2606,中证500指数期货2606,当月,2026-06-19,22,8380.2,8466.5697,-86.3697,-1.0201,17.0993,48088,141788,-64.4105,-0.755,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:51:41,2026-05-28 10:51,IC,中证500,IC2607,中证500指数期货2607,下月,2026-07-17,50,8319.6,8466.5697,-146.9697,-1.7359,12.8958,2811,8840,-64.4105,-0.755,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:51:41,2026-05-28 10:51,IC,中证500,IC2609,中证500指数期货2609,下季月,2026-09-18,113,8193.0,8466.5697,-273.5697,-3.2312,10.7855,20039,97659,-64.4105,-0.755,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:51:41,2026-05-28 10:51,IC,中证500,IC2612,中证500指数期货2612,隔季月,2026-12-18,204,8027.0,8466.5697,-439.5697,-5.1918,9.798,6257,32484,-64.4105,-0.755,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:51:41,2026-05-28 10:51,IH,上证50,IH2606,上证50指数期货2606,当月,2026-06-19,22,2892.4,2912.4992,-20.0992,-0.6901,11.529,15094,55496,-22.213,-0.7569,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:51:41,2026-05-28 10:51,IH,上证50,IH2607,上证50指数期货2607,下月,2026-07-17,50,2861.4,2912.4992,-51.0992,-1.7545,13.0364,1025,4049,-22.213,-0.7569,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:51:41,2026-05-28 10:51,IH,上证50,IH2609,上证50指数期货2609,下季月,2026-09-18,113,2846.8,2912.4992,-65.6992,-2.2558,7.4545,5323,38902,-22.213,-0.7569,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:51:41,2026-05-28 10:51,IH,上证50,IH2612,上证50指数期货2612,隔季月,2026-12-18,204,2828.0,2912.4992,-84.4992,-2.9013,5.3461,1347,10256,-22.213,-0.7569,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:51:41,2026-05-28 10:51,IM,中证1000,IM2606,中证1000指数期货2606,当月,2026-06-19,22,8420.8,8504.7847,-83.9847,-0.9875,16.5469,78898,192504,-41.7295,-0.4883,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:51:41,2026-05-28 10:51,IM,中证1000,IM2607,中证1000指数期货2607,下月,2026-07-17,50,8344.0,8504.7847,-160.7847,-1.8905,14.0667,3209,11947,-41.7295,-0.4883,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:51:41,2026-05-28 10:51,IM,中证1000,IM2609,中证1000指数期货2609,下季月,2026-09-18,113,8181.8,8504.7847,-322.9847,-3.7977,12.7511,22438,130076,-41.7295,-0.4883,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:51:41,2026-05-28 10:51,IM,中证1000,IM2612,中证1000指数期货2612,隔季月,2026-12-18,204,7971.2,8504.7847,-533.5847,-6.2739,11.9768,8284,59369,-41.7295,-0.4883,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:52:56,2026-05-28 10:52,IF,沪深300,IF2606,沪深300指数期货2606,当月,2026-06-19,22,4809.4,4856.9952,-47.5952,-0.9799,16.4188,34442,121536,-51.1762,-1.0427,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:52:56,2026-05-28 10:52,IF,沪深300,IF2607,沪深300指数期货2607,下月,2026-07-17,50,4770.0,4856.9952,-86.9952,-1.7911,13.3137,1684,5578,-51.1762,-1.0427,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:52:56,2026-05-28 10:52,IF,沪深300,IF2609,沪深300指数期货2609,下季月,2026-09-18,113,4715.8,4856.9952,-141.1952,-2.907,9.6712,11355,85045,-51.1762,-1.0427,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:52:56,2026-05-28 10:52,IF,沪深300,IF2612,沪深300指数期货2612,隔季月,2026-12-18,204,4659.2,4856.9952,-197.7952,-4.0724,7.5957,3739,25867,-51.1762,-1.0427,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:52:56,2026-05-28 10:52,IC,中证500,IC2606,中证500指数期货2606,当月,2026-06-19,22,8377.8,8466.5019,-88.7019,-1.0477,17.566,48296,141785,-64.4783,-0.7558,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:52:56,2026-05-28 10:52,IC,中证500,IC2607,中证500指数期货2607,下月,2026-07-17,50,8321.0,8466.5019,-145.5019,-1.7186,12.7649,2814,8838,-64.4783,-0.7558,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:52:56,2026-05-28 10:52,IC,中证500,IC2609,中证500指数期货2609,下季月,2026-09-18,113,8191.8,8466.5019,-274.7019,-3.2446,10.8317,20133,97651,-64.4783,-0.7558,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:52:56,2026-05-28 10:52,IC,中证500,IC2612,中证500指数期货2612,隔季月,2026-12-18,204,8024.0,8466.5019,-442.5019,-5.2265,9.867,6285,32482,-64.4783,-0.7558,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:52:56,2026-05-28 10:52,IH,上证50,IH2606,上证50指数期货2606,当月,2026-06-19,22,2891.0,2911.2143,-20.2143,-0.6944,11.6006,15226,55524,-23.4979,-0.8007,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:52:56,2026-05-28 10:52,IH,上证50,IH2607,上证50指数期货2607,下月,2026-07-17,50,2860.8,2911.2143,-50.4143,-1.7317,12.8644,1038,4050,-23.4979,-0.8007,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:52:56,2026-05-28 10:52,IH,上证50,IH2609,上证50指数期货2609,下季月,2026-09-18,113,2846.0,2911.2143,-65.2143,-2.2401,7.4015,5358,38889,-23.4979,-0.8007,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:52:56,2026-05-28 10:52,IH,上证50,IH2612,上证50指数期货2612,隔季月,2026-12-18,204,2827.4,2911.2143,-83.8143,-2.879,5.3039,1366,10265,-23.4979,-0.8007,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:52:56,2026-05-28 10:52,IM,中证1000,IM2606,中证1000指数期货2606,当月,2026-06-19,22,8415.0,8502.9198,-87.9198,-1.034,17.3342,79238,192518,-43.5944,-0.5101,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:52:56,2026-05-28 10:52,IM,中证1000,IM2607,中证1000指数期货2607,下月,2026-07-17,50,8339.2,8502.9198,-163.7198,-1.9255,14.3318,3223,11948,-43.5944,-0.5101,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:52:56,2026-05-28 10:52,IM,中证1000,IM2609,中证1000指数期货2609,下季月,2026-09-18,113,8176.6,8502.9198,-326.3198,-3.8377,12.891,22522,130055,-43.5944,-0.5101,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:52:56,2026-05-28 10:52,IM,中证1000,IM2612,中证1000指数期货2612,隔季月,2026-12-18,204,7967.2,8502.9198,-535.7198,-6.3004,12.0308,8380,59364,-43.5944,-0.5101,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:54:11,2026-05-28 10:54,IF,沪深300,IF2606,沪深300指数期货2606,当月,2026-06-19,22,4808.6,4857.3066,-48.7066,-1.0027,16.805,34642,121552,-50.8648,-1.0363,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:54:11,2026-05-28 10:54,IF,沪深300,IF2607,沪深300指数期货2607,下月,2026-07-17,50,4772.6,4857.3066,-84.7066,-1.7439,12.9564,1688,5580,-50.8648,-1.0363,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:54:11,2026-05-28 10:54,IF,沪深300,IF2609,沪深300指数期货2609,下季月,2026-09-18,113,4715.4,4857.3066,-141.9066,-2.9215,9.7207,11405,85048,-50.8648,-1.0363,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:54:11,2026-05-28 10:54,IF,沪深300,IF2612,沪深300指数期货2612,隔季月,2026-12-18,204,4660.0,4857.3066,-197.3066,-4.0621,7.5756,3765,25856,-50.8648,-1.0363,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:54:11,2026-05-28 10:54,IC,中证500,IC2606,中证500指数期货2606,当月,2026-06-19,22,8380.6,8470.7622,-90.1622,-1.0644,17.8492,48543,141827,-60.218,-0.7059,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:54:11,2026-05-28 10:54,IC,中证500,IC2607,中证500指数期货2607,下月,2026-07-17,50,8321.4,8470.7622,-149.3622,-1.7633,13.1029,2826,8836,-60.218,-0.7059,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:54:11,2026-05-28 10:54,IC,中证500,IC2609,中证500指数期货2609,下季月,2026-09-18,113,8192.2,8470.7622,-278.5622,-3.2885,10.9834,20290,97612,-60.218,-0.7059,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:54:11,2026-05-28 10:54,IC,中证500,IC2612,中证500指数期货2612,隔季月,2026-12-18,204,8030.2,8470.7622,-440.5622,-5.201,9.8162,6313,32477,-60.218,-0.7059,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:54:11,2026-05-28 10:54,IH,上证50,IH2606,上证50指数期货2606,当月,2026-06-19,22,2891.0,2912.02,-21.02,-0.7218,12.063,15343,55518,-22.6922,-0.7732,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:54:11,2026-05-28 10:54,IH,上证50,IH2607,上证50指数期货2607,下月,2026-07-17,50,2860.4,2912.02,-51.62,-1.7727,13.1739,1045,4050,-22.6922,-0.7732,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:54:11,2026-05-28 10:54,IH,上证50,IH2609,上证50指数期货2609,下季月,2026-09-18,113,2846.0,2912.02,-66.02,-2.2672,7.493,5390,38875,-22.6922,-0.7732,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:54:11,2026-05-28 10:54,IH,上证50,IH2612,上证50指数期货2612,隔季月,2026-12-18,204,2827.8,2912.02,-84.22,-2.8922,5.3288,1375,10265,-22.6922,-0.7732,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:54:11,2026-05-28 10:54,IM,中证1000,IM2606,中证1000指数期货2606,当月,2026-06-19,22,8416.2,8506.1483,-89.9483,-1.0575,17.7316,79605,192520,-40.3659,-0.4723,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:54:11,2026-05-28 10:54,IM,中证1000,IM2607,中证1000指数期货2607,下月,2026-07-17,50,8341.6,8506.1483,-164.5483,-1.9345,14.4001,3244,11951,-40.3659,-0.4723,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:54:11,2026-05-28 10:54,IM,中证1000,IM2609,中证1000指数期货2609,下季月,2026-09-18,113,8176.8,8506.1483,-329.3483,-3.8719,13.0103,22636,130046,-40.3659,-0.4723,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:54:11,2026-05-28 10:54,IM,中证1000,IM2612,中证1000指数期货2612,隔季月,2026-12-18,204,7967.6,8506.1483,-538.5483,-6.3313,12.0937,8439,59374,-40.3659,-0.4723,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:55:11,2026-05-28 10:55,IF,沪深300,IF2606,沪深300指数期货2606,当月,2026-06-19,22,4807.8,4854.18,-46.38,-0.9555,16.005,34837,121571,-53.9914,-1.1,sina_futures,sina_index,ok,,0,False,True
2026-05-28,2026-05-28 10:55:11,2026-05-28 10:55,IF,沪深300,IF2607,沪深300指数期货2607,下月,2026-07-17,50,4769.2,4854.18,-84.98,-1.7507,13.0075,1712,5584,-53.9914,-1.1,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:55:11,2026-05-28 10:55,IF,沪深300,IF2609,沪深300指数期货2609,下季月,2026-09-18,113,4713.4,4854.18,-140.78,-2.9002,9.6476,11466,85046,-53.9914,-1.1,sina_futures,sina_index,ok,,0,False,False
2026-05-28,2026-05-28 10:55:11,2026-05-28 10:55,IF,沪深300,IF2612,沪深300指数期货2612,隔季月,2026-12-18,204,4657.4,4854.18,-196.78,-4.0538,7.5596,3790,25858,-53.9914,-1.1,sina_futures,sina_index,ok,,0,False,False
